job_title,publish,company_name,city,description,website
Software Quality Assurance (QA) Manager / Softwaretester *in KI,vor 4 Tagen,BTC Business Technology Consulting AG,"Home-Office, Berlin, Bremen, Hamburg, Leipzig, Münster, Neu-Isenburg, Oldenburg, Wolfsburg","BTC Business Technology Consulting AG * Home-Office, Berlin, Bremen, Hamburg, Leipzig, Münster, Neu-Isenburg, Oldenburg, Wolfsburg * Feste Anstellung * Home Office möglich,Teilzeit,Vollzeit * Du und dein Potenzial sind bei uns willkommen, unabhängig von geschlechtlicher Identität, sexueller Orientierung, Behinderung, Alter, ethnischer oder sozialer Herkunft und religiöser Weltanschauung! Die BTC ist eines der führenden IT-Beratungsunternehmen in Deutschland. Unsere rund 2.000 Mitarbeiter*innen begeistern sich für Technik, Prozesse und Digitalisierung. Und für die Menschen, mit denen sie arbeiten. Wir gestalten den digitalen Wandel in den Branchen Energie, Industrie, Dienstleister und im öffentlichen Sektor aktiv mit: in agilen und klassischen Projekten, gemeinsam mit unseren Kunden, und für nahezu alle Einsatzfelder – von der Prozessberatung über die Systemintegration",stepstone
Cyber Defense Consultant (m/w/d) für unser Hightech SOC / remote,vor 5 Tagen,ARCTIC WOLF,Home-Office,Du arbeitest im Team und bildest die Brücke zwischen den Security Analysten im SOC und dem Kunden.,stepstone
IT Service Desk Support Spezialist (m/w/d)*,vor 5 Tagen,prego services GmbH,Saarbrücken / Ludwigshafen - Homeoffice möglich,"prego services GmbH * Saarbrücken / Ludwigshafen - Homeoffice möglich * Feste Anstellung * Home Office möglich,Vollzeit - Begleiten Sie uns und unsere Kunden auf dem Weg in die Digitalisierung. Wir sind einer der führenden IT- und Serviceprovider für Energieversorgungsunternehmen und stehen für maßgeschneiderte IT Business Solutions, Procurement- und Utility-Services sowie HR-Dienstleistungen. Wir schaffen für unsere Kunden maßgeschneiderte Lösungen für eine nachhaltige Zukunftssicherung und begleiten sie erfolgreich auf dem Weg in die Digitalisierung. Wir leisten einen wichtigen Beitrag zur Transformation der Energiewirtschaft und damit auch zum Klimaschutz. * Single Point of Contact für IT-Serviceanfragen und Störungsmeldungen (Fehlerdiagnose, Troubleshooting) wie z. B. zu Hard- und Softwarestörungen",stepstone
Consultant / Spezialist - Software für Planungsbüros - Elektrotechnik w/m/d,vor 1 Woche,Schneider Electric GmbH,deutschlandweit,"Schneider Electric GmbH * deutschlandweit * Feste Anstellung * Vollzeit - Du bist Expert:in wenn es um Software für Planungsbüros geht? BIM und Revit sind keine Fremdworte für Dich? Dann wird Dich diese Position mit ihrem Mix aus Technik, Beratung und Lösungsfindung begeistern! Wir suchen aktuell eine/n Consultant/ Spezialist:in für das Thema Software für Planungsbüros. In dieser Funktion koordinierst und gestaltest Du das Softwareangebot von Schneider Electric für Planungsbüro und arbeitest dabei eng mit den Kolleg:innen aus dem Vertrieb und dem Marketing zusammen. Dabei leistest Du einen echten Mehrwert für unsere Kunden, die diese Software nutzen, um im Zuge der Digitalisierung die Verknüpfung von virtuellem und realem Bauen voranzutreiben und so den gesamten Projektlebenszyklus produktiver, günstiger und nachhaltiger zu machen. Life Is On – what about you? Warum w",stepstone
(Junior) Anwendungsberater (m/w/d) Praxisverwaltungssysteme,vor 4 Tagen,Fresenius Medical Care,deutschlandweit,"Fresenius Medical Care * deutschlandweit * Feste Anstellung * Home Office möglich,Vollzeit - Bei uns ist nie alles gleich. Außer unser Anspruch. Als weltweit tätiger Gesundheitskonzern haben wir ein besonderes Ziel: immer bessere Medizin für immer mehr Menschen. In unseren vier Unternehmensbereichen verbinden wir eine Vielfalt an Wissen, Talenten und Erfahrungen. Dabei geben wir uns nicht mit Bewährtem zufrieden, sondern suchen immer weiter nach noch besseren Lösungen. Starte jetzt deine #karrieremitsinn. #karrieremitsinn bei Fresenius - Mehr als 300.000 Menschen auf allen Kontinenten arbeiten bei Fresenius daran, immer bessere Medizin für immer mehr Menschen anzubieten. Unsere eigenständigen Unternehmensbereiche Fresenius Medical Care, Fresenius Kabi, Fresenius Helios und Fresenius Vamed bieten ein breites Spektrum an Produkten und Dienstleistungen im Gesundheitssekt",stepstone
Übersetzer/Translator (w/m/d) German-Czech,vor 6 Tagen,Kaufland e-commerce,"Köln, Darmstadt, Düsseldorf, Home-Office","Kaufland e-commerce * Köln, Darmstadt, Düsseldorf, Home-Office * Feste Anstellung * Home Office möglich,Vollzeit - Anstellungsdetails - Anstellung, Vollzeit, Köln / Darmstadt / Düsseldorf / Remote - Info - Wer wir sind - Wir betreiben Kaufland.de: Mehrere Tausend Händler und Millionen von Produkten machen uns zu einem der am schnellsten wachsenden Online-Marktplätze. Unsere dynamische Unternehmenskultur mit Start-up-Mentalität und die Möglichkeiten einer großen Unternehmensgruppe im Rücken zeichnen uns aus. Bei uns treffen Wissen und langjährige Erfahrung im E-Commerce auf flache Hierarchien und ein hochmotiviertes Team. Egal ob Praktikant oder Führungskraft: Bei uns wird jede Idee ernst genommen, denn wir wollen gemeinsam die Zukunft des E-Commerce gestalten! Wir l(i)eben Flexibilität: Wir bieten dir beste Voraussetzungen, damit du in einem für dich optimalen Umfeld",stepstone
(Senior) Consultant Data & Analytics Transfer Pricing Teilzeit/Vollzeit (w/m/d),vor 1 Woche,PwC,verschiedene Standorte bundesweit,"PwC (Senior) Consultant Data & Analytics Transfer Pricing Teilzeit/Vollzeit (w/m/d) Du hilfst uns, Data Analytics in unserer Abteilung tiefer zu verankern sowie komplexe Mandantensachverhalte mit Analytics-Lösungen zu durchdringen und interaktiv greifbar zu gestalten. Steuerliche Beratung - Du generierst einen Mehrwert für unsere Mandanten, indem du & Analytics-Lösungen für die Beratung von multinationalen Unternehmen bei der steuerlichen Optimierung von Konzernstrukturen entlang der Wertschöpfungskette entwickelst. Wir definieren & Analytics dabei als einen integralen Bestandteil unseres Beratungsansatzes entlang des kompletten Verrechnungspreiszyklus, von dem Entwurf einer Verrechnungspreisstrategie bis hin zur internationalen Verteidigung. Entsprechend ist die & Anal",stepstone
Senior Cloud Security Engineer,vor 1 Woche,MessageBird GmbH,bundesweit,"You will have the opportunity to grow your skill sets and get involved in all aspects of security across MessageBird, including cloud security, application security, security monitoring and incident response, penetration testing and vulnerability management, security, governance and compliance.",stepstone
Quality Assurance Engineer Automation / Softwaretester Automatisierung (w/m/d),vor 1 Woche,thevea GmbH,"Home-Office, bundesweit","Dann haben wir den idealen Job für dich: Die thevea GmbH bietet dir als Corporate Startup der opta data Gruppe die optimale Grundlage für kreative und ganzheitliche Arbeit. Unabhängig von den Texten in unseren Stellenanzeigen betonen wir, dass bei opta alle Menschen gleichermaßen willkommen sind.",stepstone
(Senior) IT-Security (SOC) Engineer (m/f/d) Remote,vor 1 Woche,BestSecret Group,"Aschheim bei München, remote / Homeoffice","You are responsible for onboarding on new data sources, implementing of new use cases and optimizing of our incident response processes.",stepstone
Senior Product Analyst,vor 1 Woche,MessageBird GmbH,bundesweit,"We are looking for someone who can educate our product managers and engineers on best practices for instrumentation, metrics, and insights, and encourage a -driven culture within the organisation to foster accountability and decision making. Be at the cradle of new products and bring existing products to the next level of maturity. * Have a deep understanding of Messagebird's products and the wide variety of they produce and proactively identify opportunities for improving the overall user experience; * Present your findings and recommendations to the wider team and and champion the use of to make product decisions; * Collaborate with and to help define clear, trustworthy, optimized sources of truth by understanding the business logic and",stepstone
Mitarbeiter 1st Level Support (m/w/d),vor 1 Woche,FELTEN GmbH,"Wecker (Luxemburg), deutschlandweit","FELTEN GmbH * Wecker (Luxemburg), deutschlandweit * Feste Anstellung * Vollzeit - Willkommen bei der FELTEN Group – gestalten Sie mit uns gemeinsam die Fertigungsindustrie der Zukunft! Seit 30 Jahren entwickelt Felten anspruchsvolle Softwarelösungen zur Steuerung und Optimierung der gesamten Wertschöpfungskette in Fertigungsunternehmen der Prozessindustrie. Mit viel Erfahrung bringen wir erfolgreich unsere Kompetenz in die Zukunftsanforderungen der Produktion wie die Digitale Transformation, IIoT und Industrie 4.0 ein. Als Teil der MPDV-Gruppe unterstützen wir mit rund 500 Mitarbeitern an weltweit 13 Standorten Unternehmen jeder Größe auf ihrem Weg zur Smart Factory. Zu unseren Kunden zählen namhafte Unternehmen insbesondere der Branchen Pharmazie, Kosmetik, Geschmacks- und Duftstoffe sowie Lebensmittel. Was Sie erwartet",stepstone
Microsoft SharePoint & M365 Administrator / Spezialist (m/w/d) - bis zu 100 % remote,vor 2 Wochen,DZ PRIVATBANK S.A.,"Home-Office, Frankfurt am Main, Berlin, Düsseldorf, Hamburg, Hannover, München, Nürnberg, Stuttgart","Microsoft SharePoint & M365 Administrator / Spezialist (m/w/d) - bis zu 100 % remote * Home-Office, Frankfurt am Main, Berlin, Düsseldorf, Hamburg, Hannover, München, Nürnberg, Stuttgart * Feste Anstellung * Home Office möglich,Vollzeit - Wir sind die genossenschaftliche Privatbank der Volksbanken Raiffeisenbanken und auf die Geschäftsfelder Private Banking, Fondsdienstleistungen und Kredite in allen Währungen spezialisiert. Unser Geschäftsmodell basiert auf der engen Kooperation mit der genossenschaftlichen FinanzGruppe und unserer Standortpräsenz an den internationalen Finanzplätzen in Luxemburg, Deutschland und der Schweiz. Mit Assets under Management in Höhe von rund 23 Milliarden Euro gehören wir zu den ganz großen Vermögensverwaltern Deutschlands und mit einem verwahrten Vermögen von rund 180 Milliarden Euro unterstreichen wir die Marktführerschaft als ...",stepstone
Business Intelligence Data Architect (m/w/d) bei Corporate Financial Systems & Processes,vor 1 Woche,DACHSER SE,bundesweit,"Business Intelligence Data Architect (m/w/d) bei Corporate Financial Systems & Processes * Sie arbeiten bei Corporate Financial Systems & Processes im Fachbereich Business Intelligence in einem deutschlandweiten Team und übernehmen Verantwortung bei der Entwicklung von Business Intelligence-Lösungen im Bereich der Frontend Architektur und bei der Erstellung von Datenmodellen insbesondere auf Basis des MS SQL Warehouse im Rahmen der zukünftigen BI Zielarchitektur. * Sie bringen sich im Team Architecture und Scrum Team mit Ideen ein und initiieren interne Projekte, um Schwachstellen zu beseitigen und Verbesserungspotential in der Systemarchitektur als Team zu erschließen. * Erfahrungen in der Warehouse Backend Modellierung sind von Vorteil, ebenso Kenntnisse im Bereich API's und Web Devel",stepstone
Consultant/ Spezialist - Software für Planungsbüros - Elektrotechnik w/m/d,vor 4 Wochen,Schneider Electric GmbH,bundesweit,"Schneider Electric GmbH * bundesweit * Feste Anstellung * Vollzeit - Beschreibung der Position - Deutschlandweit – flexibler Arbeitsplatz - Du bist Expert:in wenn es um Software für Planungsbüros geht? BIM und Revit sind keine Fremdworte für Dich? Dann wird Dich diese Position mit ihrem Mix aus Technik, Beratung und Lösungsfindung begeistern! Wir suchen aktuell eine/n Consultant/ Spezialist:in für das Thema Software für Planungsbüros. In dieser Funktion koordinierst und gestaltest Du das Softwareangebot von Schneider Electric für Planungsbüro und arbeitest dabei eng mit den Kolleg:innen aus dem Vertrieb und dem Marketing zusammen. Dabei leistest Du einen echten Mehrwert für unsere Kunden, die diese Software nutzen, um im Zuge der Digitalisierung die Verknüpfung von virtuellem und realem Bauen voranzutreiben und so den gesamten Projektlebenszyklus produktiver, günstige",stepstone
Head of Data Protection (m/w/d),vor 1 Woche,Telefónica Germany GmbH & Co. OHG,bundesweit,"Telefónica Germany GmbH & Co. OHG * bundesweit * Feste Anstellung * Home Office möglich,Vollzeit - Working anywhere. Nach erfolgreichem Bewerbungsprozess, hast Du die Möglichkeit deutschlandweit zu arbeiten. Du wirst entsprechend Deinem Wohnort, dem nächsten Telefónica Standort zugeordnet. Weitere Details besprechen wir mit Dir im Bewerbungsprozess. Wer wir sind? Wir sind o2/Telefónica – mit unseren Mobilfunkmarken verbinden wir Millionen von Menschen und bieten unseren Kund:innen mobile Freiheit in der digitalen Welt. Darüber hinaus gestalten wir als führender Telekommunikationsanbieter maßgeblich die Digitalisierung in Deutschland mit. Unsere Fest- und Mobilfunknetze bilden das Rückgrat für den digitalen Wandel von Wirtschaft und Gesellschaft. Und unsere rund 8.000 Mitarbeiter:innen hierzulande treiben die Transformation jeden Tag ein Stück voran – auch in unserem e",stepstone
Lead Data Center & Cloud Infrastructure (all genders),vor 6 Tagen,United Digital Group,"Ludwigsburg, Mainz, Home-Office, bundesweit","Lead Data Center & Cloud Infrastructure (all genders) * Du stellst sicher, dass die Prioritäten des Data Center Teams mit den Unternehmenszielen übereinstimmen * Du hast bereits Berufserfahrung im Bereich von IT-Infrastrukturen im Center und Azure Umfeld und kennst Dich mit dem Betreib von Serversystemen, Virtualisierungsumgebungen und Storagesystemen aus",stepstone
Software Test Engineer (m/f/d),vor 4 Wochen,EXTEDO GmbH,"Home-Office, Ottobrunn",You create and maintain the necessary test data for our tests,stepstone
Security Operations Engineer (all genders),vor 4 Wochen,Orange Cyberdefense Germany GmbH,"deutschlandweit, Home-Office","Orange Cyberdefense Germany GmbH * deutschlandweit, Home-Office * Feste Anstellung * Home Office möglich,Teilzeit,Vollzeit - Über uns - Wir sind der führende Anbieter für Cybersecurity. Wir bieten unseren Kunden Consulting, Solutions und Managed Security Services. Speziell mit unseren Managed Detection & Response und Threat Intelligence Services helfen wir unseren Kunden Bedrohungen zu erkennen, Risiken zu identifizieren und auf Vorfälle angemessen zu reagieren. So schützen wir deren Informationswerte und IT-Ressourcen, und das rund um die Uhr (24x7 Continuous Service Delivery). Mit über 2.500 Mitarbeitern in weltweit 19 Ländern sind wir stets dort, wo unsere Kunden uns brauchen. Zur Verstärkung unseres SOC Teams suchen wir zum nächstmöglichen Zeitpunkt weitere Security Operations Engineers (all genders), die unsere Managed Security Services, über den Betrieb von ...",stepstone
